target_id	length	eff_length	est_counts	tpm
AT1G59722.1	471	259.496	0	0
AT1G59725.1	996	781.47	0	0
AT1G59730.1	579	365.067	14	9.64993
AT1G59740.1	2031	1816.47	27	3.74028
AT1G59750.1	2484	2269.47	319	35.37
AT1G59760.1	3158	2943.47	170	14.5331
AT1G59780.1	2721	2506.47	6	0.602361
AT1G59790.1	1125	910.47	0	0
AT1G59800.1	768	553.47	0	0
AT1G59810.1	852	637.47	0	0
AT1G59820.1	4184	3969.47	182	11.5374
AT1G59830.1	1301	1086.47	205	47.4793
AT1G59833.1	255	73.1305	0	0
AT1G59835.1	381	175.803	0	0
AT1G59840.1	1162	947.47	83	22.0435
AT1G59850.1	1497	1282.47	17	3.33557
AT1G59860.1	720	505.521	3	1.49331
AT1G59865.1	528	314.917	0	0
AT1G59870.1	4759	4544.47	821	45.4599
AT1G59885.1	390	183.982	0	0
AT1G59890.2	4199	3984.47	288	18.1882
AT1G59900.1	1468	1253.47	505	101.379
AT1G59910.1	3006	2791.47	138	12.4398
AT1G59920.1	399	192.073	0.5	0.655048
AT1G59930.1	399	192.073	0.5	0.655048
AT1G59940.1	1051	836.47	2	0.601656
AT1G59950.1	963	748.47	0	0
AT1G59960.1	1179	964.47	26	6.78349
AT1G59970.1	1343	1128.47	44	9.8114
AT1G59980.1	1685	1470.47	69	11.8076
AT1G59990.1	2052	1837.47	169	23.1438
AT1G60000.1	972	757.47	156	51.8236
AT1G60010.1	965	750.47	227	76.1134
AT1G60030.1	1966	1751.47	25	3.59175
AT1G60040.1	855	640.47	0	0
AT1G60050.1	1125	910.47	0	0
AT1G60060.1	1464	1249.47	350	70.4873
AT1G60070.2	3268	3053.47	414	34.1173
AT1G60080.1	1441	1226.47	60	12.3101
AT1G60090.1	1539	1324.47	0	0
AT1G60095.1	1750	1535.47	0	0
AT1G60110.1	1797	1582.47	0	0
AT1G60130.1	1803	1588.47	0	0
AT1G60140.1	3146	2931.47	160	13.7342
AT1G60160.1	2700	2485.47	107	10.8329
AT1G60170.1	1819	1604.47	228	35.7579
AT1G60190.1	2276	2061.47	7	0.854456
AT1G60200.1	2896	2681.47	446	41.8534
AT1G60220.1	2016	1801.47	185	25.8412
AT1G60230.1	1594	1379.47	81	14.7755
AT1G60240.1	834	619.47	53	21.529
AT1G60250.1	756	541.47	0	0
AT1G60260.1	1543	1328.47	147	27.8442
AT1G60270.1	1570	1355.47	11	2.04207
AT1G60280.1	1044	829.47	0	0
AT1G60300.1	969	754.47	0	0
AT1G60320.1	516	303.01	0	0
AT1G60340.1	1116	901.47	0	0
AT1G60350.1	963	748.47	0	0
AT1G60360.1	984	769.47	2	0.654044
AT1G60370.1	852	637.47	0	0
AT1G60380.1	957	742.47	0	0
AT1G60390.1	2092	1877.47	65	8.71182
AT1G60400.1	1212	997.47	0	0
AT1G60410.1	1460	1245.47	29	5.85913
AT1G60420.1	1992	1777.47	219	31.0035
AT1G60430.1	1052	837.47	67	20.1314
AT1G60440.1	1481	1266.47	135	26.823
AT1G60450.1	999	784.47	0	0
AT1G60460.1	1719	1504.47	4	0.669029
AT1G60470.1	1343	1128.47	0	0
AT1G60490.1	2790	2575.47	188	18.3683
AT1G60500.1	2152	1937.47	22.3766	2.90622
AT1G60530.1	906	691.47	55.6234	20.242
AT1G60550.1	1308	1093.47	143	32.9077
AT1G60560.1	2404	2189.47	55	6.32109
AT1G60570.1	1146	931.47	0	0
AT1G60590.1	1982	1767.47	50	7.11847
AT1G60600.2	1742	1527.47	117	19.2744
AT1G60610.1	1772	1557.47	218	35.2213
AT1G60620.1	1431	1216.47	45	9.3085
AT1G60625.1	246	67.0938	1	3.75047
AT1G60630.1	2174	1959.47	40	5.13677
AT1G60640.1	1236	1021.47	247	60.8471
AT1G60650.1	1114	899.47	55	15.3867
AT1G60660.1	601	386.954	83	53.9743
AT1G60670.2	1569	1354.47	88	16.3486
AT1G60680.1	1304	1089.47	10	2.30969
AT1G60690.1	1038	823.47	30	9.16731
AT1G60700.1	1882	1667.47	23	3.47087
AT1G60710.1	1492	1277.47	501	98.686
AT1G60720.1	870	655.47	0	0
AT1G60730.3	1296	1081.47	30	6.98032
AT1G60740.1	677	462.617	983	534.688
AT1G60750.1	993	778.47	0	0
AT1G60760.1	492	279.625	10	8.99896
AT1G60770.1	1800	1585.47	159	25.2352
AT1G60780.1	1897	1682.47	498	74.4819
AT1G60783.1	938	723.47	0	0
AT1G60790.1	1810	1595.47	46	7.255
AT1G60800.1	2573	2358.47	289	30.8344
AT1G60810.1	1488	1273.47	188	37.1482
AT1G60815.1	246	67.0938	1	3.75047
AT1G60830.1	336	136.165	0	0
AT1G60850.2	1380	1165.47	83	17.9203
AT1G60860.1	2786	2571.47	177	17.3205
AT1G60870.1	1111	896.47	258	72.419
AT1G60880.1	606	391.876	0	0
AT1G60890.2	2918	2703.47	113	10.5178
AT1G60900.1	2085	1870.47	479	64.4397
AT1G60913.1	240	63.2936	0	0
AT1G60920.1	576	362.103	1	0.694922
AT1G60930.1	3876	3661.47	38	2.61154
AT1G60940.1	1655	1440.47	197	34.4136
AT1G60950.1	833	618.47	710	288.874
AT1G60960.1	1532	1317.47	44	8.40389
AT1G60970.1	833	618.47	0	0
AT1G60980.1	1131	916.47	0	0
AT1G60983.1	270	83.8485	0	0
AT1G60985.1	473	261.444	0	0
AT1G60986.1	548	334.624	0	0
AT1G60987.1	688	473.617	0	0
AT1G60989.1	477	265.311	23	21.8143
AT1G60990.1	1438	1223.47	52	10.6949
AT1G60995.1	2141	1926.47	101	13.1925
AT1G61000.1	1554	1339.47	67	12.5867
AT1G61010.1	2390	2175.47	187	21.63
AT1G61030.1	2896	2681.47	90	8.44575
AT1G61040.1	2353	2138.47	126	14.8264
AT1G61050.1	1549	1334.47	0	0
AT1G61060.1	804	589.47	0	0
AT1G61065.1	860	645.47	40	15.5938
AT1G61070.1	590	376.03	31	20.7447
AT1G61080.1	2724	2509.47	17	1.70465
AT1G61090.1	719	504.521	0	0
AT1G61093.1	731	516.47	0	0
AT1G61095.1	700	485.569	0	0
AT1G61097.1	686	471.617	0	0
AT1G61100.1	2869	2654.47	964	91.3835
AT1G61105.1	598	383.992	0	0
AT1G61110.1	1332	1117.47	134	30.1743
AT1G61120.1	2899	2684.47	7	0.656157
AT1G61130.1	1392	1177.47	10	2.13707
AT1G61140.1	4404	4189.47	183	10.9916
AT1G61150.1	1236	1021.47	206	50.747
AT1G61160.1	632	417.795	2	1.20458
AT1G61165.1	108	11.3723	3	66.3808
AT1G61170.1	1038	823.47	112	34.2246
AT1G61180.2	3305	3090.47	166.343	13.544
AT1G61190.1	2904	2689.47	119	11.1339
AT1G61200.1	216	48.2847	0	0
AT1G61210.1	4188	3973.47	102	6.4595
AT1G61215.1	2109	1894.47	15	1.99238
AT1G61230.1	1518	1303.47	0	0
AT1G61240.1	1702	1487.47	95	16.071
AT1G61250.1	1247	1032.47	290	70.6788
AT1G61255.1	541	327.756	12	9.21296
AT1G61260.1	1409	1194.47	49	10.3226
AT1G61270.1	1356	1141.47	0	0
AT1G61280.1	414	206.009	18	21.9864
AT1G61290.1	1091	876.47	79	22.6808
AT1G61300.1	2635	2420.47	49.4368	5.13948
AT1G61310.1	2881	2666.47	70.2203	6.62665
AT1G61320.1	1515	1300.47	0	0
AT1G61330.1	1344	1129.47	0	0
AT1G61340.2	1103	888.47	24	6.79731
AT1G61350.1	2013	1798.47	152	21.2671
AT1G61353.1	174	28.2518	0	0
AT1G61360.1	2647	2432.47	29	2.99998
AT1G61370.1	2445	2230.47	40	4.51265
AT1G61380.1	2743	2528.47	170	16.9184
AT1G61390.1	2496	2281.47	4	0.441178
AT1G61400.1	2502	2287.47	21	2.31011
AT1G61410.1	910	695.47	1.01861	0.36855
AT1G61415.1	1081	866.47	3.0763	0.893396
AT1G61420.1	2681	2466.47	31.9237	3.25691
AT1G61430.1	2909	2694.47	59	5.50994
AT1G61440.1	2379	2164.47	3	0.348769
AT1G61450.1	498	285.34	18	15.8737
AT1G61460.1	2585	2370.47	34	3.60922
AT1G61470.1	837	622.47	3	1.21275
AT1G61475.1	639	424.795	0	0
AT1G61480.1	2605	2390.47	1	0.105265
AT1G61490.1	2415	2200.47	27	3.08757
AT1G61500.1	2415	2200.47	44	5.03159
AT1G61520.1	1198	983.47	1817	464.903
AT1G61540.1	1209	994.47	2	0.506066
AT1G61550.1	2982	2767.47	1	0.0909255
AT1G61560.1	1942	1727.47	96	13.9839
AT1G61563.1	528	314.917	1711	1367.17
AT1G61566.1	551	337.59	1526	1137.45
AT1G61570.1	499	286.34	231	203.001
AT1G61575.1	370	165.938	0	0
AT1G61580.1	1354	1139.47	123	27.1626
AT1G61590.1	1517	1302.47	5	0.965986
AT1G61600.1	1266	1051.47	13	3.11111
AT1G61610.1	2529	2314.47	4	0.434887
AT1G61620.1	1264	1049.47	175	41.9601
AT1G61630.1	1254	1039.47	2	0.484157
AT1G61640.1	2254	2039.47	69	8.51334
AT1G61660.1	1594	1379.47	76	13.8634
AT1G61667.1	714	499.521	53	26.6987
AT1G61670.1	1813	1598.47	300	47.2264
AT1G61680.1	1710	1495.47	1004	168.937
AT1G61688.1	413	205.114	0	0
AT1G61690.1	3811	3596.47	179	12.5241
AT1G61700.1	530	316.885	0	0
AT1G61710.1	1209	994.47	1	0.253033
AT1G61720.1	1224	1009.47	10	2.49273
AT1G61730.1	1485	1270.47	324	64.1725
AT1G61740.1	1726	1511.47	217	36.1267
AT1G61750.1	1026	811.47	0	0
AT1G61760.1	675	460.617	2	1.09259
AT1G61770.1	1195	980.47	304	78.0203
AT1G61780.1	641	426.795	128	75.4674
AT1G61790.1	1041	826.47	389	118.438
AT1G61795.1	901	686.47	10	3.66562
AT1G61800.1	1569	1354.47	36	6.68808
AT1G61810.3	1696	1481.47	56	9.51182
AT1G61820.1	2096	1881.47	25	3.34358
AT1G61840.1	2445	2230.47	0	0
AT1G61850.1	4065	3850.47	208	13.5931
AT1G61860.1	1392	1177.47	278	59.4105
AT1G61870.1	1612	1397.47	223	40.1542
AT1G61890.1	1956	1741.47	407	58.8094
AT1G61900.1	1926	1711.47	280	41.1678
AT1G61920.1	586	372.03	1	0.676379
AT1G61930.1	876	661.47	13	4.9454
AT1G61940.1	735	520.47	0	0
AT1G61950.1	1661	1446.47	0	0
AT1G61960.1	1688	1473.47	37	6.31872
AT1G61970.1	2848	2633.47	56	5.35092
AT1G61980.1	1544	1329.47	62	11.735
AT1G61990.1	1731	1516.47	119	19.7461
AT1G62000.1	706	491.521	0	0
AT1G62010.1	1586	1371.47	38	6.97213
AT1G62020.1	4098	3883.47	391	25.3353
AT1G62030.1	2349	2134.47	35	4.12616
AT1G62040.2	720	505.521	183	91.092
AT1G62045.1	495	282.512	16	14.2512
AT1G62050.1	2221	2006.47	39	4.89103
AT1G62060.1	732	517.47	0	0
AT1G62070.1	696	481.569	0	0
AT1G62080.1	708	493.521	0	0
AT1G62085.1	1386	1171.47	41	8.80686
AT1G62110.1	1836	1621.47	35	5.4316
AT1G62120.1	1589	1374.47	16	2.92923
AT1G62130.1	3157	2942.47	70	5.98624
AT1G62150.1	1736	1521.47	31	5.12704
AT1G62160.1	663	448.663	0	0
AT1G62170.2	1728	1513.47	0	0
AT1G62180.1	1766	1551.47	489	79.3111
AT1G62181.1	102	11.4231	1	22.0285
AT1G62190.1	1032	817.47	3	0.92346
AT1G62200.1	1909	1694.47	128	19.0084
AT1G62210.1	860	645.47	0	0
AT1G62220.1	649	434.752	1	0.578798
AT1G62225.1	792	577.47	0	0
AT1G62240.1	889	674.47	1	0.373083
AT1G62250.1	1197	982.47	55	14.0868
AT1G62260.1	1971	1756.47	18	2.5787
AT1G62262.1	1520	1305.47	0	0
AT1G62270.1	1152	937.47	0	0
AT1G62280.1	1365	1150.47	4	0.87489
AT1G62290.1	1821	1606.47	0	0
AT1G62300.1	1990	1775.47	62	8.78713
AT1G62301.1	171	27.1339	0	0
AT1G62305.1	1500	1285.47	72	14.0942
AT1G62310.1	2687	2472.47	94	9.56677
AT1G62320.1	2310	2095.47	0	0
AT1G62330.1	2171	1956.47	122	15.6912
AT1G62333.1	496	283.512	4	3.55023
AT1G62340.1	2636	2421.47	0	0
AT1G62350.1	621	406.836	25	15.4628
AT1G62360.1	1363	1148.47	158	34.6183
AT1G62370.1	615	400.836	80	50.2217
AT1G62380.1	1318	1103.47	2244	511.718
AT1G62390.1	2835	2620.47	521	50.0296
AT1G62400.1	1098	883.47	4	1.1393
AT1G62410.1	672	457.663	2	1.09965
AT1G62420.1	1039	824.47	13	3.96768
AT1G62421.1	406	198.632	0	0
AT1G62422.1	895	680.47	16	5.9167
AT1G62430.1	1856	1641.47	306	46.9091
AT1G62440.1	2481	2266.47	37	4.1079
AT1G62450.1	672	457.663	17	9.34698
AT1G62480.1	764	549.47	2590	1186.11
AT1G62490.1	1005	790.47	0	0
AT1G62500.1	1458	1243.47	190	38.4492
AT1G62510.1	823	608.47	2	0.827103
AT1G62520.1	1098	883.47	9	2.56342
AT1G62530.1	1065	850.47	0	0
AT1G62540.1	1740	1525.47	86	14.1861
AT1G62560.1	1576	1361.47	1	0.184825
AT1G62570.1	1779	1564.47	90	14.4758
AT1G62580.1	1494	1279.47	6	1.18002
AT1G62590.1	2212	1997.47	28.0929	3.53904
AT1G62600.1	1532	1317.47	116	22.1557
AT1G62610.4	900	685.47	127.966	46.976
AT1G62620.1	1514	1299.47	76.6667	14.846
AT1G62630.1	2682	2467.47	16.2559	1.65779
AT1G62640.1	1855	1640.47	272	41.7224
AT1G62660.1	2428	2213.47	187	21.2587
AT1G62670.1	1893	1678.47	11.5542	1.73219
AT1G62680.1	2301	2086.47	37	4.46229
AT1G62690.1	680	465.617	1	0.54043
AT1G62700.1	1185	970.47	7	1.81503
AT1G62710.1	1716	1501.47	32	5.36293
AT1G62720.1	1619	1404.47	8	1.43333
AT1G62730.1	1251	1036.47	26	6.31226
AT1G62740.1	1949	1734.47	160	23.2125
AT1G62750.1	2666	2451.47	487	49.9886
AT1G62760.1	939	724.47	42	14.5881
AT1G62770.1	868	653.47	47	18.0984
AT1G62780.1	957	742.47	242	82.0172
AT1G62790.1	771	556.47	149	67.3772
AT1G62800.2	1496	1281.47	61	11.9782
AT1G62810.1	2860	2645.47	47	4.47058
AT1G62820.1	679	464.617	126	68.2407
AT1G62830.1	2713	2498.47	57	5.74076
AT1G62840.1	911	696.47	3.67131	1.32644
AT1G62850.2	1670	1455.47	72.3287	12.5048
AT1G62863.1	168	25.9916	0	0
AT1G62870.1	2749	2534.47	77	7.6449
AT1G62880.1	861	646.47	73	28.4147
AT1G62886.1	219	50.1681	2	10.0316
AT1G62900.1	836	621.47	2	0.809801
AT1G62910.1	1902	1687.47	30.3039	4.51888
AT1G62914.1	1587	1372.47	29.2565	5.364
AT1G62920.1	783	568.47	17	7.52506
AT1G62930.1	2150	1935.47	49.2029	6.39695
AT1G62935.1	531	317.885	0	0
AT1G62940.1	1648	1433.47	5	0.877708
AT1G62950.1	2846	2631.47	37	3.53811
AT1G62960.1	1845	1630.47	118	18.2112
AT1G62970.1	2737	2522.47	47	4.68857
AT1G62975.1	1085	870.47	1	0.289078
AT1G62978.1	147	18.9356	0	0
AT1G62980.1	1002	787.47	1	0.319547
AT1G62981.1	1311	1096.47	2	0.458988
AT1G62990.1	1319	1104.47	30	6.83496
AT1G63000.1	1277	1062.47	337	79.8145
AT1G63010.5	2934	2719.47	335	30.9977
AT1G63020.1	4948	4733.47	36	1.91378
AT1G63030.1	823	608.47	0	0
AT1G63050.1	1688	1473.47	63	10.7589
AT1G63055.1	628	413.836	1	0.608051
AT1G63057.1	421	212.52	3	3.55214
AT1G63060.1	664	449.663	18	10.0729
AT1G63070.1	1773	1558.47	4	0.645848
AT1G63080.1	3186	2971.47	30	2.54049
AT1G63090.1	1332	1117.47	171	38.506
AT1G63100.1	1977	1762.47	81	11.5646
AT1G63105.1	369	165.024	0	0
AT1G63110.1	1753	1538.47	143	23.3892
AT1G63120.1	1222	1007.47	127	31.7205
AT1G63130.1	2420	2205.47	89.4036	10.2005
AT1G63140.2	1296	1081.47	0	0
AT1G63150.1	2049	1834.47	22.7133	3.11558
AT1G63160.1	1263	1048.47	50	12
AT1G63170.1	1606	1391.47	176	31.8279
AT1G63180.1	1425	1210.47	216	44.9023
AT1G63190.1	678	463.617	2	1.08552
AT1G63200.1	651	436.752	0	0
AT1G63205.1	570	356.211	0	0
AT1G63206.1	833	618.47	0	0
AT1G63210.1	3594	3379.47	0	0
AT1G63220.1	750	535.47	123	57.8014
AT1G63230.1	1572	1357.47	43	7.97089
AT1G63240.1	1925	1710.47	125	18.3892
AT1G63245.1	243	65.2052	1	3.8591
AT1G63250.1	2612	2397.47	52	5.45781
AT1G63260.1	1419	1204.47	276	57.6609
AT1G63270.1	937	722.47	36	12.5387
AT1G63280.1	363	159.704	1	1.57563
AT1G63290.1	979	764.47	153	50.3616
AT1G63295.1	748	533.47	2	0.943384
AT1G63300.1	3243	3028.47	85	7.06259
AT1G63310.1	779	564.47	11	4.90366
AT1G63320.1	570	356.211	0	0
AT1G63330.1	1680	1465.47	0	0
AT1G63340.1	1275	1060.47	0	0
AT1G63350.1	2697	2482.47	3	0.304092
AT1G63360.1	2655	2440.47	46.7441	4.81972
AT1G63370.1	1353	1138.47	10.3333	2.28394
AT1G63380.1	849	634.47	2.03376	0.806599
AT1G63390.1	394	187.541	0	0
AT1G63400.1	1734	1519.47	19.4727	3.22479
AT1G63410.1	627	412.836	0	0
AT1G63420.1	1870	1655.47	143	21.7362
AT1G63430.2	2847	2632.47	159	15.1985
AT1G63440.1	2988	2773.47	47	4.26425
AT1G63450.1	3161	2946.47	2	0.170803
AT1G63460.1	747	532.47	101	47.7304
AT1G63470.1	1806	1591.47	157.536	24.9086
AT1G63480.1	1853	1638.47	140.464	21.5722
AT1G63490.1	3717	3502.47	107	7.68737
AT1G63500.1	2289	2074.47	347	42.0911
AT1G63520.1	2073	1858.47	3	0.406195
AT1G63522.1	278	89.6682	2	5.61254
AT1G63530.1	1925	1710.47	7	1.0298
AT1G63535.1	183	32.0798	0	0
AT1G63540.1	1997	1782.47	0	0
AT1G63550.1	1440	1225.47	0	0
AT1G63560.1	1185	970.47	0	0
AT1G63570.1	855	640.47	0	0
AT1G63580.1	822	607.47	0	0
AT1G63590.1	807	592.47	0	0
AT1G63600.1	913	698.47	0	0
AT1G63610.2	1304	1089.47	147	33.9524
AT1G63630.1	774	559.47	7	3.1484
AT1G63640.1	3673	3458.47	295	21.4638
AT1G63650.1	2115	1900.47	67	8.8712
AT1G63660.1	1936	1721.47	192	28.0653
AT1G63670.1	2270	2055.47	145	17.7511
AT1G63680.1	2721	2506.47	203	20.3799
AT1G63690.2	2049	1834.47	555	76.1291
AT1G63700.1	3275	3060.47	228	18.7463
AT1G63710.1	1765	1550.47	171	27.7524
AT1G63720.1	1524	1309.47	37	7.11008
AT1G63730.1	2901	2686.47	16	1.49867
AT1G63740.1	3241	3026.47	56	4.65608
AT1G63750.3	3514	3299.47	8	0.610119
AT1G63770.5	3420	3205.47	921	72.2997
AT1G63780.1	1220	1005.47	155	38.791
AT1G63800.1	907	692.47	220	79.9448
AT1G63810.1	3447	3232.47	148	11.5211
AT1G63820.1	1306	1091.47	1	0.230546
AT1G63830.2	1012	797.47	304	95.9241
AT1G63840.1	1111	896.47	195	54.7353
AT1G63850.1	1647	1432.47	84	14.7558
AT1G63855.3	792	577.47	23	10.0223
AT1G63860.1	3451	3236.47	79	6.1422
AT1G63870.1	3096	2881.47	0	0
AT1G63880.1	3369	3154.47	96	7.65796
AT1G63900.2	1708	1493.47	98	16.5119
AT1G63910.1	1447	1232.47	5	1.02085
AT1G63930.1	1443	1228.47	22	4.50637
AT1G63940.2	1956	1741.47	265	38.2911
AT1G63950.1	345	143.863	0	0
AT1G63960.1	306	111.398	0	0
AT1G63970.1	956	741.47	187	63.4624
AT1G63980.1	1554	1339.47	375.8	70.5979
AT1G63990.1	1656	1441.47	2.20021	0.384084
AT1G64000.1	888	673.47	0	0
AT1G64010.1	558	344.386	0	0
AT1G64020.1	366	162.332	0	0
AT1G64030.1	1158	943.47	4	1.06684
AT1G64040.1	1596	1381.47	199	36.2477
AT1G64050.1	2545	2330.47	165	17.8159
AT1G64060.1	3941	3726.47	150	10.1289
AT1G64065.1	1177	962.47	1	0.261446
AT1G64070.1	2994	2779.47	2	0.181066
AT1G64080.1	1688	1473.47	58	9.90502
AT1G64090.2	1456	1241.47	509	103.169
AT1G64100.1	2001	1786.47	5	0.704276
AT1G64105.1	593	378.992	35	23.2384
AT1G64107.1	276	88.2744	1	2.85058
AT1G64110.2	2886	2671.47	15	1.41289
AT1G64130.1	348	146.462	1	1.71808
AT1G64140.1	2743	2528.47	285	28.3632
AT1G64142.1	2743	2528.47	285	28.3632
AT1G64150.1	1349	1134.47	91	20.1844
AT1G64160.1	830	615.47	1	0.408848
AT1G64170.1	2436	2221.47	6	0.67964
AT1G64180.1	2072	1857.47	22	2.98036
AT1G64185.1	601	386.954	8	5.20235
AT1G64190.1	1809	1594.47	226	35.6665
AT1G64195.1	219	50.1681	0	0
AT1G64200.1	725	510.521	103	50.7682
AT1G64210.1	1764	1549.47	3	0.487199
AT1G64220.1	234	59.2548	26	110.412
AT1G64230.4	1019	804.47	891	278.7
AT1G64235.1	372	167.729	2	3.00048
AT1G64255.1	2253	2038.47	1	0.123442
AT1G64260.1	2160	1945.47	8	1.03475
AT1G64280.1	2522	2307.47	108	11.7776
AT1G64290.1	1311	1096.47	0	0
AT1G64295.1	1071	856.47	0	0
AT1G64300.1	2696	2481.47	76	7.70678
AT1G64310.1	1659	1444.47	3	0.522614
AT1G64320.1	1431	1216.47	47	9.72221
AT1G64330.1	2047	1832.47	485	66.5999
AT1G64340.1	1230	1015.47	4	0.9912
AT1G64350.1	1275	1060.47	108	25.6268
AT1G64355.1	893	678.47	119	44.1352
AT1G64360.1	563	349.282	130	93.656
AT1G64370.1	742	527.47	302	144.071
AT1G64380.1	1528	1313.47	43	8.23791
AT1G64385.1	1565	1350.47	130	24.2229
AT1G64390.1	2660	2445.47	512	52.6837
AT1G64400.1	2304	2089.47	30	3.61288
AT1G64405.1	605	390.954	32	20.5965
AT1G64430.1	2040	1825.47	147	20.2633
AT1G64440.1	1453	1238.47	131	26.6167
AT1G64450.1	1249	1034.47	54	13.1354
AT1G64460.1	1095	880.47	65	18.5766
AT1G64470.1	1051	836.47	44	13.2364
AT1G64480.1	645	430.752	0	0
AT1G64490.1	581	367.067	52	35.6473
AT1G64500.1	1260	1045.47	8	1.92552
AT1G64510.1	864	649.47	668	258.813
AT1G64520.1	1079	864.47	306	89.0718
AT1G64530.1	2870	2655.47	50	4.73802
AT1G64540.1	1335	1120.47	0	0
AT1G64550.1	2464	2249.47	251	28.0777
AT1G64561.1	549	335.59	29	21.7449
AT1G64570.1	3720	3505.47	139	9.97785
AT1G64580.1	1942	1727.47	26	3.78731
AT1G64583.1	1690	1475.47	18	3.0698
AT1G64585.1	165	24.7634	0	0
AT1G64590.1	1373	1158.47	0	0
AT1G64600.1	1734	1519.47	94	15.567
AT1G64610.1	2428	2213.47	132	15.0061
AT1G64620.1	1589	1374.47	52	9.51999
AT1G64625.1	1896	1681.47	7.05949	1.05646
AT1G64628.1	2201	1986.47	103.5	13.1107
AT1G64630.1	2201	1986.47	103.5	13.1107
AT1G64640.1	818	603.47	129	53.7901
AT1G64650.1	1781	1566.47	385	61.8454
AT1G64660.1	1628	1413.47	176	31.3325
AT1G64670.1	1662	1447.47	128	22.252
AT1G64680.1	1142	927.47	118	32.0148
AT1G64690.1	1144	929.47	38	10.2877
AT1G64700.1	786	571.47	8	3.52262
AT1G64710.1	1523	1308.47	28	5.38472
AT1G64720.1	1577	1362.47	917	169.36
AT1G64740.1	1652	1437.47	607	106.257
AT1G64750.3	879	664.47	316	119.669
AT1G64760.1	1610	1395.47	169	30.4744
AT1G64770.3	1746	1531.47	195	32.0402
AT1G64780.1	1861	1646.47	5	0.764161
AT1G64790.2	8334	8119.47	461	14.287
AT1G64800.1	348	146.462	7	12.0265
AT1G64810.2	1716	1501.47	175	29.3285
AT1G64820.1	1509	1294.47	0	0
AT1G64830.1	1296	1081.47	1	0.232677
AT1G64840.1	1637	1422.47	88	15.5671
AT1G64850.1	678	463.617	177	96.0688
AT1G64860.1	1965	1750.47	84	12.0752
AT1G64870.1	915	700.47	0	0
AT1G64880.1	1985	1770.47	450	63.9576
AT1G64890.1	1774	1559.47	45	7.26113
AT1G64900.1	1770	1555.47	39	6.30916
AT1G64910.1	1611	1396.47	1	0.180193
AT1G64920.1	1359	1144.47	0	0
AT1G64930.1	1536	1321.47	0	0
AT1G64940.1	1536	1321.47	2.02121	0.384877
AT1G64950.1	1898	1683.47	118.835	17.7626
AT1G64960.1	3767	3552.47	62	4.39167
AT1G64970.1	1415	1200.47	121	25.3631
AT1G64980.1	1235	1020.47	391	96.4151
AT1G64990.1	1715	1500.47	168	28.1741
AT1G65000.1	680	465.617	36	19.4555
AT1G65010.1	4288	4073.47	667	41.2031
AT1G65020.1	1233	1018.47	90	22.2363
AT1G65030.1	1230	1015.47	98	24.2844
AT1G65032.1	644	429.752	29	16.9804
AT1G65040.2	1790	1575.47	374	59.7351
AT1G65050.1	687	472.617	1	0.532426
AT1G65060.1	1914	1699.47	169	25.0231
AT1G65070.2	2845	2630.47	126	12.0533
AT1G65080.1	1757	1542.47	28	4.56783
AT1G65090.2	1418	1203.47	0	0
AT1G65110.1	3285	3070.47	9	0.737575
AT1G65113.1	468	256.73	5	4.90074
AT1G65120.2	3719	3504.47	16	1.14886
AT1G65130.1	3240	3025.47	5	0.415858
AT1G65140.1	957	742.47	0	0
AT1G65150.1	1312	1097.47	94	21.5528
AT1G65160.1	930	715.47	0	0
AT1G65170.1	780	565.47	0	0
AT1G65180.1	2130	1915.47	5	0.656845
AT1G65190.1	1685	1470.47	11	1.88237
AT1G65200.1	3306	3091.47	3	0.244188
AT1G65210.1	747	532.47	0	0
AT1G65220.1	1500	1285.47	408	79.8669
AT1G65230.1	1018	803.47	118	36.9557
AT1G65240.1	1524	1309.47	57	10.9534
AT1G65250.1	1471	1256.47	25	5.00676
AT1G65260.1	1341	1126.47	508	113.478
AT1G65270.2	1250	1035.47	214	52.005
AT1G65280.1	2132	1917.47	168	22.047
AT1G65290.1	696	481.569	596	311.427
AT1G65295.1	573	359.139	221	154.845
AT1G65300.1	837	622.47	0	0
AT1G65310.1	1049	834.47	12	3.61859
AT1G65320.1	1865	1650.47	95	14.4839
AT1G65330.1	840	625.47	1	0.402311
AT1G65340.1	1512	1297.47	0	0
AT1G65342.1	336	136.165	0	0
AT1G65346.1	369	165.024	0	0
AT1G65350.1	960	745.47	0	0
AT1G65352.1	246	67.0938	0	0
AT1G65360.1	681	466.617	0	0
AT1G65370.1	1190	975.47	1235	318.582
AT1G65380.1	2424	2209.47	38	4.32777
AT1G65390.1	1389	1174.47	30	6.42759
AT1G65410.1	1494	1279.47	144	28.3205
AT1G65420.1	979	764.47	31	10.204
AT1G65430.1	2048	1833.47	150	20.5867
AT1G65440.1	5362	5147.47	525	25.6646
AT1G65450.1	1583	1368.47	202	37.1437
AT1G65470.1	2767	2552.47	115	11.3372
AT1G65480.1	855	640.47	117	45.968
AT1G65481.1	517	304.01	1	0.827714
AT1G65483.1	1182	967.47	0	0
AT1G65484.1	636	421.795	0	0
AT1G65486.1	326	128.039	3	5.89587
AT1G65490.1	464	252.833	3	2.98576
AT1G65500.1	522	308.979	8	6.51522
AT1G65510.1	480	268.15	5	4.69202
AT1G65520.1	962	747.47	49	16.4957
AT1G65540.1	2211	1996.47	224	28.2328
