target_id	length	eff_length	est_counts	tpm
AT3G06370.1	2207	2029.24	10	0.439852
AT3G06380.1	1596	1418.24	38	2.39152
AT3G06390.1	853	675.238	0	0
AT3G06400.3	3452	3274.24	119	3.24396
AT3G06410.1	1881	1703.24	24	1.25769
AT3G06420.1	712	534.282	15	2.50588
AT3G06430.1	1769	1591.24	20	1.12185
AT3G06435.1	1664	1486.24	14	0.840773
AT3G06440.1	2282	2104.24	13	0.551427
AT3G06450.1	2595	2417.24	70	2.58475
AT3G06455.1	1488	1310.24	9	0.6131
AT3G06460.1	1056	878.238	0	0
AT3G06470.1	1092	914.238	5	0.488146
AT3G06480.1	3605	3427.24	10	0.260432
AT3G06483.1	1575	1397.24	42	2.68298
AT3G06490.1	1764	1586.24	1	0.0562692
AT3G06500.1	2459	2281.24	75	2.93447
AT3G06510.2	2180	2002.24	65	2.89759
AT3G06520.1	1401	1223.24	2	0.145935
AT3G06530.2	6917	6739.24	25	0.331107
AT3G06540.1	2016	1838.24	22	1.06822
AT3G06545.1	576	398.51	0	0
AT3G06550.2	2329	2151.24	60	2.48944
AT3G06560.1	1790	1612.24	0	0
AT3G06570.1	1249	1071.24	5	0.416604
AT3G06580.1	1885	1707.24	52	2.71862
AT3G06590.1	992	814.238	40	4.38478
AT3G06600.1	734	556.282	1	0.160452
AT3G06610.1	670	492.356	19	3.4444
AT3G06620.1	3227	3049.24	7	0.204902
AT3G06630.1	2025	1847.24	4	0.193275
AT3G06640.1	2374	2196.24	0	0
AT3G06650.1	2203	2025.24	123	5.42086
AT3G06660.1	1755	1577.24	6	0.339542
AT3G06670.2	3376	3198.24	37	1.0326
AT3G06680.1	402	226.133	29	11.4465
AT3G06690.1	727	549.282	0	0
AT3G06700.1	463	286.077	112	34.9441
AT3G06710.1	1509	1331.24	1	0.0670477
AT3G06720.1	2330	2152.24	111	4.60333
AT3G06730.1	908	730.238	24	2.9335
AT3G06740.1	896	718.238	15	1.86407
AT3G06750.1	693	515.282	35	6.06265
AT3G06760.2	1119	941.238	36	3.41383
AT3G06770.2	1855	1677.24	19	1.01111
AT3G06778.1	932	754.238	0	0
AT3G06780.1	1034	856.238	36	3.75273
AT3G06790.1	948	770.238	15	1.73822
AT3G06810.1	2851	2673.24	37	1.23539
AT3G06820.2	1574	1396.24	14	0.894969
AT3G06830.1	2122	1944.24	8	0.367265
AT3G06840.1	858	680.238	1	0.131213
AT3G06850.1	1848	1670.24	48	2.56509
AT3G06860.1	2575	2397.24	72	2.68078
AT3G06868.1	1493	1315.24	2.34028	0.158819
AT3G06870.1	931	753.238	0.659719	0.0781747
AT3G06880.2	3956	3778.24	21	0.4961
AT3G06890.1	731	553.282	5	0.806609
AT3G06895.1	163	31.079	19	54.5664
AT3G06910.1	1793	1615.24	7	0.386813
AT3G06920.1	2616	2438.24	6	0.219642
AT3G06930.2	2025	1847.24	13	0.628145
AT3G06950.1	1223	1045.24	9	0.76854
AT3G06960.1	1654	1476.24	15	0.906931
AT3G06970.1	954	776.238	0	0
AT3G06980.1	2581	2403.24	42	1.55988
AT3G06985.1	213	60.7004	0	0
AT3G06990.1	1620	1442.24	0	0
AT3G07000.1	1896	1718.24	0	0
AT3G07005.1	237	77.865	0	0
AT3G07010.1	1673	1495.24	59	3.52193
AT3G07020.2	2493	2315.24	31	1.1951
AT3G07030.1	1218	1040.24	6	0.514823
AT3G07040.1	3073	2895.24	22	0.678231
AT3G07050.1	1843	1665.24	45	2.41199
AT3G07060.1	2684	2506.24	14	0.498592
AT3G07070.1	1649	1471.24	0	0
AT3G07080.1	1831	1653.24	15	0.809832
AT3G07090.1	1046	868.238	13	1.33642
AT3G07100.1	4096	3918.24	75	1.70848
AT3G07110.2	893	715.238	109	13.6024
AT3G07120.1	1264	1086.24	0	0
AT3G07130.1	1676	1498.24	1	0.0595742
AT3G07140.1	2126	1948.24	18	0.82465
AT3G07150.1	600	422.42	0	0
AT3G07160.1	5870	5692.24	117	1.8346
AT3G07170.1	1088	910.238	25	2.45146
AT3G07180.1	2060	1882.24	32	1.51745
AT3G07190.1	1157	979.238	8	0.729191
AT3G07195.1	941	763.238	1	0.116944
AT3G07200.1	923	745.238	23	2.75469
AT3G07210.1	2179	2001.24	8	0.356805
AT3G07220.1	1210	1032.24	32.9114	2.84581
AT3G07230.1	371	196.126	51	23.21
AT3G07250.1	3885	3707.24	0	0
AT3G07260.1	914	736.238	1.08864	0.131979
AT3G07270.1	1904	1726.24	26	1.34435
AT3G07273.1	213	60.7004	8	11.7635
AT3G07290.1	2643	2465.24	4	0.144824
AT3G07300.3	1714	1536.24	34	1.97542
AT3G07310.1	1470	1292.24	39	2.69378
AT3G07320.1	1834	1656.24	27	1.45506
AT3G07330.1	2716	2538.24	63	2.21538
AT3G07340.1	1842	1664.24	74	3.96877
AT3G07350.1	1324	1146.24	7	0.545083
AT3G07360.1	1787	1609.24	130	7.21045
AT3G07370.1	1325	1147.24	22	1.71162
AT3G07380.1	645	467.356	0	0
AT3G07390.1	1196	1018.24	93	8.15216
AT3G07400.1	3373	3195.24	25	0.698355
AT3G07410.1	896	718.238	14	1.7398
AT3G07420.1	2219	2041.24	1	0.0437266
AT3G07425.1	456	279.119	0	0
AT3G07430.1	1006	828.238	56	6.03493
AT3G07440.1	1008	830.238	8	0.860056
AT3G07450.1	321	149.042	0	0
AT3G07460.2	1038	860.238	146	15.1486
AT3G07470.1	1032	854.238	96	10.0307
AT3G07480.1	860	682.238	58	7.58807
AT3G07490.1	462	285.077	0	0
AT3G07500.1	823	645.238	3	0.414993
AT3G07510.1	898	720.238	3	0.371779
AT3G07520.1	2816	2638.24	3	0.101495
AT3G07522.1	129	17.0845	0	0
AT3G07525.2	837	659.238	2	0.270787
AT3G07530.1	2100	1922.24	3	0.139301
AT3G07540.1	2857	2679.24	47	1.56576
AT3G07550.1	1708	1530.24	14	0.816598
AT3G07560.1	1375	1197.24	93	6.93333
AT3G07565.4	1246	1068.24	10	0.835548
AT3G07568.1	496	318.764	16	4.48012
AT3G07570.1	1356	1178.24	17	1.28782
AT3G07580.2	757	579.282	4	0.616324
AT3G07590.1	614	436.388	17	3.47708
AT3G07600.1	725	547.282	0	0
AT3G07610.3	3266	3088.24	30	0.867061
AT3G07620.1	1413	1235.24	0	0
AT3G07630.1	1518	1340.24	30	1.99792
AT3G07640.1	987	809.238	13	1.43386
AT3G07650.1	1962	1784.24	66	3.30165
AT3G07660.1	3212	3034.24	46	1.35315
AT3G07670.1	1801	1623.24	20	1.09973
AT3G07680.1	1033	855.238	61	6.36623
AT3G07690.1	1699	1521.24	10	0.586735
AT3G07700.3	2677	2499.24	35	1.24997
AT3G07710.1	438	261.416	0	0
AT3G07720.1	1264	1086.24	19	1.56123
AT3G07730.1	1422	1244.24	10	0.717358
AT3G07740.4	1884	1706.24	20	1.04624
AT3G07750.1	1189	1011.24	10	0.882645
AT3G07760.1	876	698.238	16	2.04529
AT3G07770.1	2687	2509.24	48	1.70741
AT3G07780.1	1933	1755.24	94	4.78004
AT3G07790.1	1852	1674.24	34	1.8126
AT3G07800.1	1426	1248.24	20	1.43012
AT3G07810.2	2451	2273.24	69	2.70921
AT3G07820.1	1400	1222.24	81	5.91519
AT3G07830.1	1460	1282.24	0	0
AT3G07840.1	1296	1118.24	0	0
AT3G07850.1	1691	1513.24	61	3.59801
AT3G07860.1	884	706.238	11	1.39021
AT3G07870.1	1612	1434.24	15	0.933489
AT3G07880.1	1206	1028.24	59	5.12151
AT3G07890.1	1835	1657.24	36	1.93891
AT3G07900.1	1892	1714.24	0	0
AT3G07910.1	552	374.538	40	9.53242
AT3G07920.1	862	684.238	0	0
AT3G07930.3	1645	1467.24	8	0.486663
AT3G07940.1	1561	1383.24	13	0.838853
AT3G07950.1	1272	1094.24	46	3.75219
AT3G07960.1	2817	2639.24	5	0.169095
AT3G07970.1	1382	1204.24	0	0
AT3G07980.1	4514	4336.24	39	0.802769
AT3G07990.1	1724	1546.24	22	1.26995
AT3G08000.1	737	559.282	3	0.478773
AT3G08010.1	1279	1101.24	33	2.67468
AT3G08020.1	2924	2746.24	33	1.07254
AT3G08030.1	1439	1261.24	158	11.1815
AT3G08040.1	1999	1821.24	0	0
AT3G08490.1	1067	889.238	0	0
AT3G08500.1	1370	1192.24	1	0.0748646
AT3G08505.2	1375	1197.24	9	0.670967
AT3G08510.1	2305	2127.24	201	8.43372
AT3G08520.1	78	12.4688	28.8562	206.564
AT3G08530.1	5638	5460.24	266	4.3482
AT3G08550.1	2013	1835.24	36	1.75085
AT3G08560.1	708	530.282	0	0
AT3G08570.1	1854	1676.24	2	0.106496
AT3G08580.1	1460	1282.24	723	50.3279
AT3G08590.1	1986	1808.24	106	5.23226
AT3G08600.1	1430	1252.24	21	1.49683
AT3G08610.1	522	344.619	105	27.195
AT3G08620.1	1268	1090.24	10	0.818687
AT3G08630.1	1389	1211.24	26	1.91595
AT3G08636.1	180	39.9837	0	0
AT3G08640.1	1429	1251.24	47	3.35272
AT3G08650.2	2155	1977.24	49	2.21196
AT3G08660.1	1749	1571.24	3	0.170419
AT3G08670.1	2101	1923.24	39	1.80997
AT3G08680.1	2536	2358.24	94	3.55778
AT3G08690.1	835	657.238	27	3.66674
AT3G08700.1	450	273.2	1	0.326707
AT3G08710.1	894	716.238	25	3.11546
AT3G08720.1	1814	1636.24	23	1.25464
AT3G08730.1	1864	1686.24	62	3.2818
AT3G08740.1	958	780.238	68	7.77895
AT3G08750.1	1110	932.238	0	0
AT3G08760.1	2147	1969.24	40	1.81301
AT3G08762.1	177	38.311	0	0
AT3G08770.2	604	426.388	697	145.904
AT3G08780.1	1320	1142.24	18	1.40655
AT3G08790.1	1824	1646.24	0	0
AT3G08800.1	3097	2919.24	3	0.0917257
AT3G08810.1	1063	885.238	0	0
AT3G08820.1	2062	1884.24	1	0.04737
AT3G08840.2	2844	2666.24	18	0.602577
AT3G08850.1	4819	4641.24	61	1.1731
AT3G08860.1	1712	1534.24	10	0.581764
AT3G08870.1	2227	2049.24	1	0.0435559
AT3G08880.1	1002	824.238	5	0.541448
AT3G08890.1	800	622.238	17	2.43855
AT3G08900.1	1350	1172.24	14	1.06599
AT3G08910.1	1304	1126.24	8	0.634014
AT3G08920.1	835	657.238	21	2.85191
AT3G08930.1	1954	1776.24	58	2.91451
AT3G08940.2	1124	946.238	525	49.522
AT3G08943.1	3165	2987.24	18	0.537826
AT3G08947.1	3025	2847.24	5	0.156742
AT3G08950.1	1387	1209.24	10	0.738121
AT3G08960.1	3591	3413.24	28	0.732202
AT3G08970.1	2036	1858.24	8	0.384262
AT3G08980.1	792	614.238	1	0.145312
AT3G08990.1	868	690.238	9	1.16381
AT3G09000.1	2129	1951.24	10	0.457435
AT3G09010.1	1704	1526.24	7	0.409369
AT3G09020.1	1315	1137.24	0	0
AT3G09030.1	1726	1548.24	23	1.32596
AT3G09032.1	663	485.356	0	0
AT3G09035.1	1528	1350.24	38	2.51196
AT3G09040.1	3087	2909.24	0	0
AT3G09050.1	1223	1045.24	13	1.11011
AT3G09060.1	2064	1886.24	4	0.189279
AT3G09070.1	2487	2309.24	8	0.309215
AT3G09080.1	3081	2903.24	0	0
AT3G09085.1	608	430.388	8	1.65909
AT3G09090.1	3157	2979.24	41	1.22834
AT3G09100.2	2781	2603.24	37	1.26861
AT3G09110.1	1666	1488.24	0	0
AT3G09120.1	1625	1447.24	0	0
AT3G09130.1	1194	1016.24	0	0
AT3G09140.1	1856	1678.24	4	0.212738
AT3G09150.2	1358	1180.24	15	1.13439
AT3G09160.1	865	687.238	0	0
AT3G09162.1	602	424.42	1	0.210302
AT3G09180.1	1698	1520.24	9	0.528409
AT3G09190.1	1209	1031.24	5	0.432763
AT3G09200.1	1331	1153.24	343	26.5469
AT3G09210.1	1175	997.238	29	2.5956
AT3G09220.1	1964	1786.24	0	0
AT3G09230.1	1448	1270.24	6	0.421605
AT3G09240.1	1434	1256.24	0	0
AT3G09250.2	892	714.238	12	1.49961
AT3G09260.1	1806	1628.24	2	0.109636
AT3G09270.1	856	678.238	0	0
AT3G09280.1	339	165.672	0	0
AT3G09290.1	519	341.619	0	0
AT3G09300.1	1804	1626.24	36.8478	2.0224
AT3G09310.1	795	617.238	1.15223	0.16662
AT3G09320.1	1392	1214.24	17	1.24964
AT3G09330.1	1575	1397.24	1	0.0638806
AT3G09340.1	1587	1409.24	0	0
AT3G09350.1	1466	1288.24	21	1.455
AT3G09360.1	2188	2010.24	16	0.710414
AT3G09370.2	1840	1662.24	8	0.429572
AT3G09380.1	598	420.42	0	0
AT3G09390.1	538	360.619	1392	344.532
AT3G09400.1	1953	1775.24	0	0
AT3G09405.1	1735	1557.24	2	0.114634
AT3G09410.1	1740	1562.24	32	1.82828
AT3G09430.1	1085	907.238	1	0.0983825
AT3G09440.1	2277	2099.24	167	7.10058
AT3G09450.1	2328	2150.24	0	0
AT3G09470.1	1793	1615.24	36	1.98932
AT3G09480.1	608	430.388	3	0.622157
AT3G09490.1	1115	937.238	2	0.190467
AT3G09500.1	680	502.319	142	25.2318
AT3G09510.1	1455	1277.24	0	0
AT3G09520.1	1887	1709.24	1	0.05222
AT3G09530.1	1914	1736.24	21	1.07957
AT3G09540.1	1496	1318.24	1	0.0677089
AT3G09550.1	2121	1943.24	1	0.0459318
AT3G09560.2	3465	3287.24	14	0.380134
AT3G09570.1	1664	1486.24	31	1.86171
AT3G09580.1	1575	1397.24	12	0.766567
AT3G09590.1	561	383.538	0	0
AT3G09600.1	1402	1224.24	1	0.0729077
AT3G09620.1	2970	2792.24	0	0
AT3G09630.1	1560	1382.24	169	10.913
AT3G09640.1	1065	887.238	0	0
AT3G09650.1	2621	2443.24	11	0.401852
AT3G09660.1	2415	2237.24	2	0.0797916
AT3G09670.1	2496	2318.24	11	0.42352
AT3G09680.1	661	483.356	3	0.55398
AT3G09690.1	2051	1873.24	24	1.14356
AT3G09700.1	769	591.282	8	1.20763
AT3G09710.2	1939	1761.24	24	1.21628
AT3G09720.1	2049	1871.24	7	0.333894
AT3G09730.2	1355	1177.24	4	0.303274
AT3G09735.1	521	343.619	36	9.35113
AT3G09740.1	1292	1114.24	84	6.72885
AT3G09750.1	936	758.238	0	0
AT3G09760.1	1980	1802.24	20	0.990506
AT3G09770.1	1655	1477.24	39	2.35642
AT3G09780.1	2421	2243.24	1	0.0397891
AT3G09790.1	2331	2153.24	0	0
AT3G09800.1	920	742.238	11	1.32278
AT3G09810.1	1551	1373.24	34	2.2099
AT3G09820.1	1487	1309.24	249	16.9754
AT3G09830.1	1911	1733.24	15	0.772453
AT3G09840.1	2804	2626.24	325	11.0456
AT3G09850.1	2641	2463.24	48	1.7393
AT3G09860.1	616	438.388	66	13.4377
AT3G09863.1	132	18.1818	0	0
AT3G09870.1	534	356.619	0	0
AT3G09880.1	2216	2038.24	33	1.4451
AT3G09890.1	1025	847.238	5	0.526749
AT3G09900.1	1001	823.238	33	3.5779
AT3G09910.1	1076	898.238	14	1.39116
AT3G09920.1	2807	2629.24	20	0.678952
AT3G09922.1	542	364.619	1	0.244793
AT3G09925.1	516	338.644	0	0
AT3G09930.1	1368	1190.24	1	0.0749904
AT3G09940.1	1497	1319.24	0	0
AT3G09950.1	544	366.592	4	0.973903
AT3G09960.1	1113	935.238	0	0
AT3G09970.1	1207	1029.24	16	1.38753
AT3G09975.1	99	11.7388	0	0
AT3G09980.1	948	770.238	79	9.15464
AT3G09990.1	1254	1076.24	0	0
AT3G10000.1	1446	1268.24	0	0
AT3G10010.1	4184	4006.24	23	0.512425
AT3G10020.1	724	546.282	431	70.4206
AT3G10030.1	1997	1819.24	21	1.03031
AT3G10040.1	1657	1479.24	6	0.362037
AT3G10050.1	2238	2060.24	21	0.90979
AT3G10060.1	1040	862.238	35	3.6231
AT3G10070.1	1952	1774.24	11	0.553376
AT3G10080.1	903	725.238	11	1.35379
AT3G10090.1	449	272.22	27	8.85283
AT3G10110.1	930	752.238	12	1.42385
AT3G10113.1	1011	833.238	0	0
AT3G10116.1	513	335.644	0	0
AT3G10120.1	820	642.238	3	0.416931
AT3G10130.1	1088	910.238	22	2.15728
AT3G10140.1	1629	1451.24	3	0.184511
AT3G10150.1	1244	1066.24	2	0.167423
AT3G10160.1	2335	2157.24	29	1.19988
AT3G10180.1	3822	3644.24	4	0.0979699
AT3G10185.1	312	140.832	0	0
AT3G10190.1	846	668.238	5	0.667849
AT3G10195.1	360	185.62	2	0.961711
AT3G10200.1	1958	1780.24	11	0.551511
AT3G10210.1	928	750.238	14	1.66559
AT3G10220.1	1058	880.238	29.7215	3.01377
AT3G10230.1	1964	1786.24	23.2785	1.1632
AT3G10240.1	1170	992.238	1	0.0899546
AT3G10250.1	1414	1236.24	17	1.2274
AT3G10260.3	1386	1208.24	24	1.77296
AT3G10270.1	2574	2396.24	32	1.19195
AT3G10280.1	1380	1202.24	1.52795	0.113438
AT3G10290.1	1200	1022.24	0	0
AT3G10300.3	1264	1086.24	80	6.57362
AT3G10310.1	2899	2721.24	2	0.0655998
AT3G10320.1	1847	1669.24	3	0.160414
AT3G10330.1	1289	1111.24	22	1.76707
AT3G10340.1	2584	2406.24	34	1.26119
AT3G10350.2	1601	1423.24	30	1.88141
AT3G10360.1	3692	3514.24	28	0.711158
AT3G10370.1	2267	2089.24	24	1.02533
AT3G10380.1	3814	3636.24	73	1.79188
AT3G10390.1	2655	2477.24	10	0.360306
AT3G10400.1	1078	900.238	7	0.694033
AT3G10405.1	1073	895.238	26	2.59223
AT3G10410.1	1828	1650.24	110	5.94957
AT3G10420.2	2445	2267.24	29	1.14167
AT3G10430.1	1113	935.238	0	0
AT3G10439.1	99	11.7388	0	0
AT3G10440.1	1766	1588.24	14	0.786777
AT3G10450.1	1518	1340.24	29	1.93132
AT3G10460.1	640	462.356	0	0
AT3G10470.1	1504	1326.24	0	0
AT3G10480.3	1952	1774.24	18	0.905524
AT3G10490.2	1793	1615.24	43	2.37614
AT3G10500.1	2021	1843.24	28	1.35586
AT3G10510.1	1116	938.238	0	0
AT3G10520.1	862	684.238	36	4.69607
AT3G10525.1	671	493.356	29	5.24659
AT3G10526.1	171	35.1249	0	0
AT3G10530.1	2036	1858.24	16	0.768525
AT3G10540.1	1955	1777.24	26	1.30577
AT3G10550.1	2904	2726.24	15	0.491096
AT3G10560.1	1812	1634.24	2	0.109233
AT3G10570.1	1738	1560.24	24	1.37297
AT3G10572.1	1278	1100.24	9	0.730122
AT3G10580.1	899	721.238	0	0
AT3G10585.1	656	478.356	0	0
AT3G10590.1	621	443.388	1	0.201305
AT3G10595.1	688	510.282	2	0.349832
AT3G10600.1	1755	1577.24	0	0
AT3G10610.1	780	602.238	23	3.40878
AT3G10620.1	810	632.238	13.7197	1.93688
AT3G10630.1	1749	1571.24	13.2803	0.754407
AT3G10640.1	1033	855.238	34	3.54839
AT3G10650.1	4395	4217.24	49	1.03707
AT3G10660.1	2142	1964.24	3	0.136322
AT3G10670.1	1376	1198.24	43	3.20306
AT3G10680.1	1473	1295.24	2	0.137822
AT3G10690.1	3170	2992.24	23	0.686074
AT3G10700.1	1646	1468.24	22	1.33741
AT3G10710.1	1686	1508.24	0	0
AT3G10720.2	2050	1872.24	52	2.47903
AT3G10730.1	1756	1578.24	19	1.07453
AT3G10740.1	2478	2300.24	74	2.87143
AT3G10750.1	900	722.238	0	0
AT3G10760.1	1570	1392.24	17	1.08987
AT3G10770.1	1444	1266.24	42	2.96056
AT3G10780.1	708	530.282	2	0.336638
AT3G10790.1	960	782.238	0	0
AT3G10800.1	2291	2113.24	29	1.22487
AT3G10810.1	1773	1595.24	20	1.11904
AT3G10815.1	846	668.238	2	0.26714
AT3G10820.2	2211	2033.24	10	0.438986
AT3G10840.1	1552	1374.24	6	0.389698
AT3G10845.1	1272	1094.24	1	0.0815694
AT3G10850.1	1036	858.238	97	10.088
AT3G10860.1	525	347.619	94	24.1359
AT3G10870.1	1041	863.238	4	0.413589
AT3G10880.1	1415	1237.24	1	0.0721416
AT3G10890.1	1245	1067.24	0	0
AT3G10900.1	1227	1049.24	0	0
AT3G10910.1	1109	931.238	4	0.383388
AT3G10912.1	1109	931.238	4	0.383388
AT3G10915.5	1167	989.238	13	1.17296
AT3G10920.1	1029	851.238	132	13.8408
AT3G10930.1	703	525.282	4	0.679684
AT3G10940.1	1081	903.238	50	4.94091
AT3G10950.1	279	111.666	0	0
AT3G10960.1	2185	2007.24	16	0.711476
AT3G10970.1	1478	1300.24	32	2.19668
AT3G10974.1	231	73.3873	1	1.21624
AT3G10980.1	2532	2354.24	18	0.682435
AT3G10985.1	918	740.238	682	82.2342
AT3G10986.1	594	416.45	1	0.214327
AT3G10990.1	534	356.619	0	0
AT3G11000.2	2409	2231.24	16	0.640049
AT3G11010.1	2952	2774.24	10	0.321733
AT3G11020.1	1434	1256.24	2	0.142101
AT3G11030.1	1509	1331.24	21	1.408
AT3G11040.1	2106	1928.24	4	0.185156
AT3G11050.1	1027	849.238	2	0.210203
AT3G11060.1	642	464.356	0	0
AT3G11070.1	1890	1712.24	13	0.67767
AT3G11080.1	2873	2695.24	1	0.0331163
AT3G11090.1	603	425.388	5	1.04912
AT3G11100.1	1138	960.238	23	2.1379
AT3G11110.1	477	299.969	1	0.297552
AT3G11120.1	298	128.107	51	35.5333
AT3G11130.1	5785	5607.24	370	5.88968
AT3G11150.1	1289	1111.24	0	0
AT3G11160.1	714	536.282	0	0
AT3G11165.1	456	279.119	1	0.319779
AT3G11170.1	1825	1647.24	128	6.93574
AT3G11180.2	1443	1265.24	0	0
AT3G11200.1	1294	1116.24	50	3.99809
AT3G11210.1	1370	1192.24	5	0.374323
AT3G11220.2	1635	1457.24	8	0.490003
AT3G11230.2	686	508.319	23	4.0386
AT3G11240.1	2022	1844.24	6	0.290385
AT3G11250.1	1243	1065.24	35	2.93265
AT3G11260.1	750	572.282	0	0
AT3G11270.1	1439	1261.24	12	0.849226
AT3G11280.1	1242	1064.24	35	2.93541
AT3G11290.1	1696	1518.24	25	1.46974
AT3G11300.1	627	449.356	0	0
AT3G11310.1	1620	1442.24	0	0
AT3G11320.1	1615	1437.24	23	1.42836
AT3G11325.1	1395	1217.24	0	0
AT3G11330.1	1924	1746.24	32	1.63563
AT3G11340.1	1487	1309.24	7	0.47722
AT3G11350.1	1080	902.238	0	0
AT3G11370.1	1782	1604.24	0	0
AT3G11380.1	1626	1448.24	0	0
AT3G11385.1	2301	2123.24	0	0
AT3G11390.1	2133	1955.24	0	0
AT3G11397.1	1103	925.238	17	1.63997
AT3G11400.2	1317	1139.24	74	5.79771
AT3G11402.1	2127	1949.24	5	0.228952
AT3G11405.1	465	288.056	0	0
AT3G11410.1	1639	1461.24	134	8.18508
AT3G11420.1	2124	1946.24	46	2.10961
AT3G11430.1	1929	1751.24	3	0.152903
AT3G11440.1	2015	1837.24	3	0.145745
AT3G11450.1	2432	2254.24	69	2.73205
AT3G11460.1	1872	1694.24	1	0.0526823
AT3G11470.2	1155	977.238	8	0.730683
AT3G11480.1	1424	1246.24	0	0
AT3G11490.1	1308	1130.24	17	1.34251
AT3G11500.1	589	411.45	20	4.33862
AT3G11510.1	827	649.238	152	20.8968
AT3G11520.1	1530	1352.24	4	0.264026
AT3G11530.1	746	568.282	22	3.4554
AT3G11540.1	3788	3610.24	43	1.06309
AT3G11550.1	827	649.238	1	0.137479
AT3G11560.2	3043	2865.24	81.1448	2.52778
AT3G11570.1	1905	1727.24	5.85522	0.302573
AT3G11580.1	1106	928.238	13	1.25004
AT3G11590.1	2218	2040.24	48	2.09991
AT3G11591.1	443	266.28	0	0
AT3G11600.1	751	573.282	9	1.40124
AT3G11620.2	1336	1158.24	16	1.233
AT3G11630.1	1008	830.238	239	25.6942
AT3G11640.1	700	522.282	0	0
AT3G11650.1	892	714.238	16	1.99948
AT3G11660.1	1109	931.238	53	5.07989
AT3G11670.1	2687	2509.24	17	0.604709
AT3G11680.1	1467	1289.24	9	0.623087
AT3G11690.1	1491	1313.24	50	3.39833
AT3G11700.1	1970	1792.24	119	5.92639
AT3G11710.1	2172	1994.24	76	3.40154
AT3G11720.3	1870	1692.24	12	0.632935
AT3G11730.1	915	737.238	29	3.51099
AT3G11740.1	690	512.282	0	0
AT3G11745.1	557	379.538	1	0.235171
AT3G11750.1	441	264.358	2	0.675269
AT3G11760.1	2350	2172.24	12	0.493075
AT3G11770.1	848	670.238	10	1.33171
AT3G11773.2	774	596.238	3	0.449098
AT3G11780.2	823	645.238	46	6.36322
AT3G11800.1	954	776.238	57	6.55419
AT3G11810.1	1236	1058.24	24	2.02426
AT3G11820.1	1524	1346.24	68	4.50844
AT3G11825.1	303	132.53	0	0
AT3G11830.1	1965	1787.24	95	4.74439
AT3G11840.1	1598	1420.24	5	0.31423
AT3G11850.1	1976	1798.24	9	0.446719
AT3G11860.1	759	581.282	1	0.153551
AT3G11870.1	1665	1487.24	0	0
AT3G11880.1	1707	1529.24	39	2.2763
AT3G11890.2	1815	1637.24	5	0.272582
AT3G11900.1	1645	1467.24	16	0.973327
AT3G11910.1	3841	3663.24	90	2.19289
AT3G11920.1	1893	1715.24	3	0.156112
AT3G11930.3	1116	938.238	17	1.61724
AT3G11940.1	1017	839.238	193	20.5263
AT3G11945.2	1458	1280.24	28	1.95212
AT3G11950.1	2010	1832.24	13	0.633287
AT3G11960.1	4400	4222.24	26	0.549629
AT3G11964.1	5691	5513.24	27	0.437116
AT3G11980.1	2112	1934.24	0	0
AT3G11990.1	653	475.356	0	0
AT3G12000.1	1359	1181.24	0	0
AT3G12010.1	2699	2521.24	14	0.495625
AT3G12012.1	2699	2521.24	14	0.495625
AT3G12020.2	3598	3420.24	39	1.01777
AT3G12030.1	715	537.282	15	2.49189
AT3G12040.1	1037	859.238	3	0.311636
AT3G12050.1	1433	1255.24	52	3.69757
AT3G12060.1	1671	1493.24	1	0.0597737
AT3G12070.1	1297	1119.24	3	0.239242
AT3G12080.1	2209	2031.24	39	1.71373
AT3G12090.1	1036	858.238	1	0.104
AT3G12100.1	1457	1279.24	22	1.53501
AT3G12110.1	1434	1256.24	130	9.23657
AT3G12120.1	1635	1457.24	567	34.729
AT3G12130.1	1271	1093.24	28	2.28603
AT3G12140.3	1535	1357.24	24	1.57832
AT3G12145.1	1405	1227.24	32	2.32734
AT3G12150.1	1652	1474.24	27	1.63469
AT3G12160.1	669	491.356	0	0
AT3G12170.1	959	781.238	3	0.34275
AT3G12180.1	778	600.238	11	1.63572
AT3G12190.1	810	632.238	0	0
AT3G12200.2	2261	2083.24	29	1.24251
AT3G12203.1	1339	1161.24	0	0
AT3G12210.2	882	704.238	15	1.90113
AT3G12220.1	1412	1234.24	4	0.289268
AT3G12230.1	1308	1130.24	0	0
AT3G12240.1	1311	1133.24	0	0
AT3G12250.4	1068	890.238	3	0.300784
AT3G12260.1	797	619.238	66	9.51318
AT3G12270.1	2022	1844.24	6	0.290385
AT3G12280.1	3561	3383.24	43	1.13442
AT3G12290.1	1182	1004.24	72	6.39934
AT3G12300.1	895	717.238	9	1.12
AT3G12320.1	1218	1040.24	6	0.514823
AT3G12340.1	1753	1575.24	9	0.509959
AT3G12345.1	813	635.238	38	5.33933
AT3G12350.1	1583	1405.24	21	1.33386
AT3G12360.1	2040	1862.24	54	2.5882
AT3G12370.1	905	727.238	7	0.859134
AT3G12380.2	2313	2135.24	13	0.543421
AT3G12390.1	913	735.238	75	9.10485
AT3G12400.1	1556	1378.24	44	2.84949
AT3G12410.1	925	747.238	1	0.119448
AT3G12420.1	558	380.538	1	0.234553
AT3G12430.1	717	539.282	0	0
AT3G12440.1	1062	884.238	0	0
AT3G12460.1	729	551.282	0	0
AT3G12470.1	771	593.282	0	0
AT3G12480.1	1364	1186.24	35	2.63351
AT3G12490.2	866	688.238	122	15.822
