target_id	length	eff_length	est_counts	tpm
AT1G43624.1	105	12.6881	0	0
AT1G43630.1	1385	1175.79	0	0
AT1G43640.1	1594	1384.79	4	0.586534
AT1G43650.1	1246	1036.79	20	3.91703
AT1G43665.1	372	171.309	0	0
AT1G43666.1	663	453.891	0	0
AT1G43667.1	510	302.558	0	0
AT1G43670.1	1319	1109.79	679	124.236
AT1G43680.1	744	534.845	0	0
AT1G43690.1	2320	2110.79	252	24.2422
AT1G43700.1	1371	1161.79	234	40.8983
AT1G43710.1	1749	1539.79	453	59.7385
AT1G43720.1	945	735.789	0	0
AT1G43722.1	975	765.789	0	0
AT1G43730.1	963	753.789	0	0
AT1G43760.1	1881	1671.79	0	0
AT1G43770.2	1850	1640.79	64	7.92035
AT1G43780.1	1440	1230.79	0	0
AT1G43790.1	523	315.433	69	44.418
AT1G43800.1	1401	1191.79	0	0
AT1G43810.1	354	155.448	0	0
AT1G43850.1	3688	3478.79	253	14.7676
AT1G43860.1	1373	1163.79	87	15.1797
AT1G43890.1	994	784.789	497	128.594
AT1G43900.1	1249	1039.79	167	32.6128
AT1G43910.1	1624	1414.79	153	21.9592
AT1G43950.1	669	459.845	0	0
AT1G43970.1	720	510.845	0	0
AT1G43980.1	1866	1656.79	4	0.490241
AT1G44000.1	1108	898.789	153	34.5661
AT1G44010.1	778	568.789	0	0
AT1G44020.1	2314	2104.79	0	0
AT1G44030.1	2407	2197.79	0	0
AT1G44050.1	2253	2043.79	0	0
AT1G44080.1	1044	834.789	0	0
AT1G44085.1	273	88.7165	0	0
AT1G44090.1	1158	948.789	0	0
AT1G44094.1	123	13.1649	0	0
AT1G44100.1	2151	1941.79	202	21.1235
AT1G44110.1	1618	1408.79	25	3.60339
AT1G44120.1	6345	6135.79	81	2.6806
AT1G44130.1	1218	1008.79	0	0
AT1G44160.1	1451	1241.79	2	0.327039
AT1G44170.1	1683	1473.79	247	34.0313
AT1G44180.1	1594	1384.79	0	0
AT1G44191.1	1080	870.789	0	0
AT1G44224.1	863	653.789	0	0
AT1G44318.1	1221	1011.79	0	0
AT1G44350.1	2019	1809.79	361	40.5039
AT1G44414.1	306	114.5	4	7.09366
AT1G44446.1	1988	1778.79	296	33.7897
AT1G44478.1	582	373.421	0	0
AT1G44542.1	1023	813.789	0	0
AT1G44575.1	1059	849.789	2401	573.718
AT1G44608.1	661	451.891	21	9.43632
AT1G44674.1	156	21.366	0	0
AT1G44740.1	936	726.789	11	3.07328
AT1G44750.1	1486	1276.79	149	23.6965
AT1G44760.1	1035	825.789	61	14.9995
AT1G44770.1	1197	987.789	343	70.5094
AT1G44780.1	1647	1437.79	58.1604	8.2139
AT1G44790.1	931	721.789	152.84	42.9975
AT1G44800.1	1585	1375.79	434	64.0553
AT1G44810.1	1279	1069.79	240	45.5544
AT1G44820.1	1694	1484.79	103	14.0861
AT1G44830.1	720	510.845	48	19.0796
AT1G44835.2	1221	1011.79	112	22.4774
AT1G44890.1	1123	913.789	39	8.66634
AT1G44900.1	3027	2817.79	47	3.38693
AT1G44910.1	3213	3003.79	160	10.816
AT1G44920.1	1113	903.789	148	33.2515
AT1G44940.2	261	79.5553	0	0
AT1G44941.1	183	32.3858	1	6.26993
AT1G44960.1	1106	896.789	48	10.8685
AT1G44970.1	1286	1076.79	1	0.188576
AT1G44980.1	741	531.845	0	0
AT1G44990.1	225	55.3337	0	0
AT1G45000.1	1558	1348.79	447	67.2947
AT1G45010.1	903	693.789	87	25.463
AT1G45015.1	656	446.936	0	0
AT1G45050.1	773	563.845	64	23.0482
AT1G45063.1	1329	1119.79	0	0
AT1G45100.1	1494	1284.79	0	0
AT1G45110.1	1316	1106.79	14	2.5685
AT1G45130.1	2546	2336.79	673	58.4807
AT1G45145.1	753	543.845	895	334.168
AT1G45150.1	2272	2062.79	72	7.08753
AT1G45160.2	3740	3530.79	332	19.0934
AT1G45163.1	788	578.789	9.09629	3.19125
AT1G45165.1	532	324.272	86.9037	54.4184
AT1G45170.1	991	781.789	46	11.9477
AT1G45180.1	2430	2220.79	84	7.68049
AT1G45190.1	654	444.936	0	0
AT1G45191.1	1688	1478.79	13	1.78507
AT1G45201.1	1697	1487.79	171	23.3384
AT1G45207.2	2020	1810.79	165	18.5026
AT1G45215.1	529	321.369	0	0
AT1G45221.1	565	356.566	0	0
AT1G45223.1	580	371.421	0	0
AT1G45229.1	439	233.706	21	18.2459
AT1G45230.1	1088	878.789	103	23.7996
AT1G45231.2	1799	1589.79	57	7.28035
AT1G45233.2	1562	1352.79	51	7.65521
AT1G45243.1	792	582.789	0	0
AT1G45248.5	797	587.789	23	7.94554
AT1G45249.3	1697	1487.79	175	23.8844
AT1G45332.1	2588	2378.79	136.924	11.688
AT1G45403.1	510	302.558	0	0
AT1G45474.1	913	703.789	218	62.8972
AT1G45545.1	2259	2049.79	4	0.396249
AT1G45616.1	2985	2775.79	1	0.0731528
AT1G45688.1	1429	1219.79	729	121.356
AT1G45976.1	1079	869.789	120	28.0146
AT1G46264.1	1206	996.789	40	8.14843
AT1G46336.1	243	66.7869	0	0
AT1G46408.1	801	591.789	0	0
AT1G46480.1	1081	871.789	115	26.7857
AT1G46696.1	1851	1641.79	0	0
AT1G46768.1	836	626.789	29	9.39494
AT1G46840.1	1428	1218.79	0	0
AT1G46912.1	939	729.789	0	0
AT1G46984.1	1113	903.789	0	0
AT1G47056.1	1557	1347.79	113	17.0245
AT1G47128.1	1764	1554.79	1820	237.693
AT1G47200.1	787	577.789	243	85.3993
AT1G47210.2	1486	1276.79	40	6.36148
AT1G47220.1	984	774.789	0	0
AT1G47230.2	1549	1339.79	62	9.39664
AT1G47240.1	1922	1712.79	140	16.5974
AT1G47250.1	1051	841.789	166	40.0426
AT1G47260.1	1185	975.789	510	106.128
AT1G47265.1	594	385.27	0	0
AT1G47270.1	1678	1468.79	66	9.12434
AT1G47271.1	625	416.111	14	6.83181
AT1G47278.2	564	355.566	163	93.086
AT1G47280.1	524	316.433	4	2.56682
AT1G47290.2	1706	1496.79	63	8.54667
AT1G47300.1	921	711.789	0	0
AT1G47310.1	1540	1330.79	149	22.735
AT1G47317.1	312	119.472	0	0
AT1G47330.1	1819	1609.79	82	10.3434
AT1G47340.1	1695	1485.79	38	5.1933
AT1G47350.1	1587	1377.79	0	0
AT1G47370.1	1092	882.789	3	0.690052
AT1G47380.1	2046	1836.79	202	22.3311
AT1G47389.1	723	513.845	0	0
AT1G47390.1	1113	903.789	0	0
AT1G47395.1	375	174.024	103	120.184
AT1G47400.1	470	263.606	102	78.571
AT1G47410.1	788	578.789	101	35.4339
AT1G47420.1	1109	899.789	563	127.053
AT1G47450.1	510	302.558	0	0
AT1G47470.1	522	314.496	0	0
AT1G47480.1	1125	915.789	3	0.665186
AT1G47485.1	619	410.153	7	3.46553
AT1G47490.1	1724	1514.79	202.617	27.1607
AT1G47495.1	429	224.193	0	0
AT1G47497.1	1125	915.789	0	0
AT1G47500.1	1728	1518.79	107.383	14.3567
AT1G47510.1	1495	1285.79	1	0.157924
AT1G47530.1	1810	1600.79	156	19.7883
AT1G47540.2	479	272.309	0	0
AT1G47550.2	3206	2996.79	425.594	28.8374
AT1G47560.1	2768	2558.79	26.4065	2.09553
AT1G47570.1	1938	1728.79	83	9.74885
AT1G47578.1	843	633.789	3	0.961156
AT1G47580.1	814	604.789	32	10.7439
AT1G47600.1	1745	1535.79	0	0
AT1G47603.1	1182	972.789	1	0.208737
AT1G47610.1	1182	972.789	1	0.208737
AT1G47620.1	1761	1551.79	0	0
AT1G47640.1	1037	827.789	174	42.6822
AT1G47655.1	942	732.789	28	7.75883
AT1G47660.1	828	618.789	0	0
AT1G47670.1	1779	1569.79	298	38.5471
AT1G47680.1	315	122.076	0	0
AT1G47690.1	153	20.3383	0	0
AT1G47700.1	153	20.3383	0	0
AT1G47710.1	1446	1236.79	260	42.6869
AT1G47720.1	969	759.789	39	10.4229
AT1G47730.1	1176	966.789	0	0
AT1G47740.1	1403	1193.79	241	40.9927
AT1G47750.1	904	694.789	98	28.6411
AT1G47760.1	555	346.637	0	0
AT1G47765.1	1158	948.789	0	0
AT1G47770.1	618	409.153	0	0
AT1G47780.1	381	179.496	0	0
AT1G47786.1	561	352.637	0	0
AT1G47790.1	1170	960.789	0	0
AT1G47800.1	1164	954.789	0	0
AT1G47810.1	1056	846.789	0	0
AT1G47813.1	195	38.2251	0	0
AT1G47820.1	511	303.558	42	28.0948
AT1G47830.1	819	609.789	279	92.9056
AT1G47840.1	1653	1443.79	14	1.96898
AT1G47870.1	1553	1343.79	64	9.67088
AT1G47885.1	324	129.617	0	0
AT1G47890.1	3060	2850.79	1	0.0712282
AT1G47900.1	3391	3181.79	143	9.12603
AT1G47915.1	222	53.485	0	0
AT1G47920.1	1140	930.789	3	0.654466
AT1G47940.1	843	633.789	0	0
AT1G47946.1	195	38.2251	0	0
AT1G47960.1	1528	1318.79	154	23.7117
AT1G47970.1	924	714.789	263	74.7128
AT1G47980.1	1148	938.789	0	0
AT1G47990.1	966	756.789	0	0
AT1G48000.1	905	695.789	2	0.583673
AT1G48010.1	537	329.109	0	0
AT1G48020.1	758	548.845	0	0
AT1G48030.1	1717	1507.79	746	100.465
AT1G48040.1	1619	1409.79	34	4.89713
AT1G48050.1	2273	2063.79	58	5.70663
AT1G48060.1	1062	852.789	1	0.238109
AT1G48070.1	531	323.305	0	0
AT1G48090.1	12995	12785.8	705	11.1964
AT1G48095.1	912	702.789	0	0
AT1G48100.1	1801	1591.79	52	6.63338
AT1G48110.1	2582	2372.79	210	17.9712
AT1G48120.1	4346	4136.79	36	1.76708
AT1G48130.1	986	776.789	0	0
AT1G48140.1	689	479.845	77	32.5841
AT1G48145.1	354	155.448	0	0
AT1G48150.1	972	762.789	0	0
AT1G48160.1	1042	832.789	198.01	48.2804
AT1G48170.1	944	734.789	85.9895	23.7629
AT1G48175.1	890	680.789	55	16.4047
AT1G48180.1	764	554.845	0	0
AT1G48190.1	384	182.254	0	0
AT1G48195.1	450	244.273	0	0
AT1G48200.1	769	559.845	58	21.0367
AT1G48210.1	1468	1258.79	284	45.8124
AT1G48220.1	1168	958.789	0	0
AT1G48230.1	1760	1550.79	260	34.0438
AT1G48240.1	1253	1043.79	153	29.7643
AT1G48260.1	1606	1396.79	2	0.290748
AT1G48270.1	1464	1254.79	37	5.98754
AT1G48280.1	1949	1739.79	24	2.80112
AT1G48300.1	1119	909.789	3755	838.082
AT1G48310.1	2297	2087.79	36	3.50133
AT1G48320.1	820	610.789	111	36.9019
AT1G48325.1	452	246.199	0	0
AT1G48330.1	550	341.74	29	17.2313
AT1G48350.1	705	495.845	409	167.492
AT1G48360.2	2772	2562.79	108	8.55713
AT1G48370.1	2364	2154.79	80	7.5388
AT1G48380.2	1452	1242.79	96	15.6852
AT1G48390.1	1242	1032.79	15	2.94915
AT1G48400.1	1542	1332.79	2	0.304709
AT1G48405.1	894	684.789	0	0
AT1G48410.2	3507	3297.79	1001	61.6351
AT1G48420.1	1377	1167.79	445	77.3772
AT1G48430.1	2137	1927.79	211	22.2249
AT1G48440.1	685	475.845	338	144.234
AT1G48450.1	1620	1410.79	426	61.3147
AT1G48460.1	1297	1087.79	46	8.58678
AT1G48470.1	1307	1097.79	0	0
AT1G48480.1	2294	2084.79	157	15.2917
AT1G48490.1	4238	4028.79	254	12.802
AT1G48500.1	1344	1134.79	3	0.536813
AT1G48510.1	1419	1209.79	0	0
AT1G48520.1	2020	1810.79	137	15.3628
AT1G48530.1	889	679.789	1	0.298705
AT1G48540.1	3466	3256.79	271	16.8965
AT1G48550.1	1245	1035.79	50	9.80203
AT1G48560.2	2230	2020.79	31	3.115
AT1G48570.1	1603	1393.79	69	10.0524
AT1G48580.1	1505	1295.79	2	0.31341
AT1G48590.2	805	595.789	0	0
AT1G48598.1	1963	1753.79	25.9912	3.0093
AT1G48600.2	1956	1746.79	605.009	70.3296
AT1G48605.1	644	435.068	7	3.26707
AT1G48610.1	1216	1006.79	86	17.3451
AT1G48620.1	1979	1769.79	212	24.3238
AT1G48630.1	1244	1034.79	289	56.7105
AT1G48635.2	1571	1361.79	132	19.6825
AT1G48640.1	1362	1152.79	0	0
AT1G48650.2	3897	3687.79	195	10.7371
AT1G48660.1	1722	1512.79	0	0
AT1G48670.1	1578	1368.79	2	0.296695
AT1G48690.1	732	522.845	1	0.388368
AT1G48700.1	1174	964.789	0	0
AT1G48720.1	294	104.558	11	21.3625
AT1G48730.1	576	367.458	0	0
AT1G48740.2	1544	1334.79	3	0.456379
AT1G48745.1	736	526.845	15	5.78129
AT1G48750.1	544	335.876	212.303	128.35
AT1G48760.1	3383	3173.79	194.697	12.4565
AT1G48770.1	540	332.01	25	15.29
AT1G48780.1	756	546.845	22	8.16912
AT1G48790.1	2009	1799.79	341	38.4725
AT1G48800.1	1812	1602.79	0	0
AT1G48820.1	1686	1476.79	2	0.274997
AT1G48830.1	891	681.789	379	112.877
AT1G48840.1	2473	2263.79	49	4.39519
AT1G48850.1	1694	1484.79	430	58.8059
AT1G48860.1	1886	1676.79	254	30.759
AT1G48870.1	1782	1572.79	5	0.64553
AT1G48880.1	1613	1403.79	25	3.61622
AT1G48900.1	1814	1604.79	248	31.3799
AT1G48910.1	1152	942.789	0	0
AT1G48912.1	147	18.41	0	0
AT1G48920.1	1966	1756.79	1274	147.254
AT1G48930.1	2097	1887.79	1	0.107563
AT1G48940.1	534	326.207	0	0
AT1G48950.1	2080	1870.79	71	7.70638
AT1G48953.1	291	102.246	0	0
AT1G48960.1	937	727.789	50	13.9502
AT1G48970.1	2441	2231.79	94	8.55248
AT1G48980.1	1830	1620.79	0	0
AT1G48990.1	722	512.845	0	0
AT1G49000.1	707	497.845	1	0.407871
AT1G49005.1	582	373.421	4	2.1751
AT1G49010.1	1161	951.789	45	9.60039
AT1G49015.1	684	474.845	0	0
AT1G49030.1	864	654.789	0	0
AT1G49032.1	738	528.845	199	76.4084
AT1G49040.1	3904	3694.79	328	18.0261
AT1G49050.1	2027	1817.79	217	24.24
AT1G49100.1	2667	2457.79	0	0
AT1G49110.1	856	646.789	0	0
AT1G49120.1	990	780.789	0	0
AT1G49130.1	1010	800.789	55	13.9464
AT1G49140.1	619	410.153	362	179.217
AT1G49150.1	447	241.395	2	1.68236
AT1G49160.2	2049	1839.79	82	9.0503
AT1G49170.1	685	475.845	33	14.082
AT1G49180.1	1498	1288.79	61	9.61093
AT1G49190.2	2128	1918.79	0	0
AT1G49200.1	942	732.789	154	42.6736
AT1G49210.1	876	666.789	58	17.6627
AT1G49220.1	768	558.845	5	1.81675
AT1G49230.1	868	658.789	121	37.2955
AT1G49240.1	1707	1497.79	2643	358.314
AT1G49245.1	512	304.558	66	44.0039
AT1G49250.1	1974	1764.79	0	0
AT1G49260.1	1098	888.789	0	0
AT1G49270.1	2100	1890.79	0	0
AT1G49290.1	1017	807.789	0	0
AT1G49300.1	1002	792.789	411	105.269
AT1G49310.1	425	220.418	23	21.1884
AT1G49320.1	1154	944.789	58	12.4655
AT1G49330.1	996	786.789	4	1.03233
AT1G49340.2	6582	6372.79	443	14.1153
AT1G49350.1	1472	1262.79	43	6.91441
AT1G49360.1	1578	1368.79	138	20.472
AT1G49380.1	2055	1845.79	95	10.451
AT1G49390.1	1152	942.789	6	1.29227
AT1G49400.1	839	629.789	93	29.9851
AT1G49405.1	459	253.022	2	1.60505
AT1G49410.1	501	293.737	191	132.036
AT1G49420.1	570	361.494	0	0
AT1G49430.1	2327	2117.79	145	13.9028
AT1G49435.1	280	93.8489	0	0
AT1G49450.1	2017	1807.79	84	9.43515
AT1G49470.1	1141	931.789	17	3.70466
AT1G49475.1	904	694.789	5	1.46128
AT1G49480.1	1598	1388.79	226	33.0438
AT1G49490.1	2544	2334.79	7	0.60879
AT1G49500.1	990	780.789	421	109.488
AT1G49510.1	1215	1005.79	121	24.4284
AT1G49520.1	1337	1127.79	39	7.02189
AT1G49530.1	1261	1051.79	35	6.75704
AT1G49540.2	2774	2564.79	74	5.85865
AT1G49560.1	1435	1225.79	64	10.6018
AT1G49570.1	1333	1123.79	0	0
AT1G49580.1	2209	1999.79	51	5.17849
AT1G49590.1	1173	963.789	123	25.9144
AT1G49600.1	1688	1478.79	320	43.9401
AT1G49610.1	1065	855.789	2	0.474548
AT1G49620.1	789	579.789	15	5.25338
AT1G49630.1	3582	3372.79	57	3.43165
AT1G49640.1	1192	982.789	0	0
AT1G49650.1	1383	1173.79	55	9.51458
AT1G49660.1	1103	893.789	120	27.2624
AT1G49670.2	2833	2623.79	185	14.3173
AT1G49680.1	300	109.468	0	0
AT1G49700.1	840	630.789	70	22.5336
AT1G49710.1	2004	1794.79	195	22.0617
AT1G49715.1	345	147.574	0	0
AT1G49720.2	1589	1379.79	285	41.942
AT1G49730.1	2237	2027.79	104	10.4142
AT1G49740.1	1844	1634.79	262	32.5429
AT1G49750.1	1755	1545.79	969	127.289
AT1G49760.1	2570	2360.79	404	34.7489
AT1G49770.1	1178	968.789	0	0
AT1G49780.1	1414	1204.79	63	10.6181
AT1G49790.2	921	711.789	4	1.14111
AT1G49800.1	575	366.458	0	0
AT1G49810.1	1263	1053.79	0	0
AT1G49820.1	1577	1367.79	216	32.0665
AT1G49830.1	753	543.845	3	1.12012
AT1G49840.1	1859	1649.79	75	9.23103
AT1G49850.1	1115	905.789	112	25.1078
AT1G49860.1	985	775.789	0	0
AT1G49870.1	2848	2638.79	29	2.23157
AT1G49880.1	803	593.789	29	9.91706
AT1G49890.1	2547	2337.79	172	14.9396
AT1G49900.1	2954	2744.79	1	0.0739789
AT1G49910.1	1224	1014.79	18	3.60175
AT1G49920.1	2382	2172.79	5	0.467272
AT1G49930.1	405	201.543	0	0
AT1G49938.1	198	39.7663	4	20.425
AT1G49940.1	994	784.789	19	4.91607
AT1G49950.3	1530	1320.79	221	33.9763
AT1G49960.1	1829	1619.79	0	0
AT1G49970.1	1677	1467.79	640	88.5388
AT1G49975.1	599	390.192	64	33.3057
AT1G49980.1	2734	2524.79	73	5.87104
AT1G49990.1	1472	1262.79	23	3.6984
AT1G50000.1	1020	810.789	18	4.50798
AT1G50010.1	1775	1565.79	6012.79	779.758
AT1G50020.1	923	713.789	252	71.6882
AT1G50030.1	8007	7797.79	386	10.0515
AT1G50040.1	1614	1404.79	191	27.6083
AT1G50050.1	681	471.845	0	0
AT1G50060.1	618	409.153	0	0
AT1G50080.1	276	91.0263	0	0
AT1G50090.1	1104	894.789	0	0
AT1G50110.1	1312	1102.79	9	1.65717
AT1G50120.1	2229	2019.79	153	15.3816
AT1G50140.1	3237	3027.79	178	11.9374
AT1G50160.1	222	53.485	0	0
AT1G50170.1	951	741.789	75	20.5304
AT1G50180.1	2574	2364.79	9	0.7728
AT1G50190.1	1860	1650.79	4	0.492023
AT1G50200.1	3407	3197.79	787	49.9738
AT1G50220.1	612	403.153	0	0
AT1G50240.2	4053	3843.79	41	2.16592
AT1G50250.1	2473	2263.79	419	37.5833
AT1G50260.1	2334	2124.79	70	6.68959
AT1G50270.1	2225	2015.79	29.8654	3.00844
AT1G50280.1	1840	1630.79	1.13455	0.141268
AT1G50290.1	876	666.789	36	10.963
AT1G50300.1	1488	1278.79	86	13.6558
AT1G50310.1	1554	1344.79	2	0.30199
AT1G50320.1	843	633.789	291	93.2321
AT1G50325.1	615	406.153	0	0
AT1G50340.1	474	267.499	0	0
AT1G50350.1	402	198.686	1	1.022
AT1G50360.1	4149	3939.79	273	14.0704
AT1G50370.1	1461	1251.79	315	51.0971
AT1G50380.1	2597	2387.79	74	6.29293
AT1G50390.1	441	235.588	0	0
AT1G50400.1	1157	947.789	2	0.428485
AT1G50410.1	3326	3116.79	157	10.2284
AT1G50420.1	1951	1741.79	69	8.04397
AT1G50430.1	1639	1429.79	347	49.2805
AT1G50440.1	1242	1032.79	190.651	37.484
AT1G50450.1	1427	1217.79	120.349	20.0672
AT1G50460.1	2074	1864.79	383	41.7048
AT1G50470.1	366	165.972	0	0
AT1G50480.1	2269	2059.79	994	97.9898
AT1G50490.1	918	708.789	84	24.0647
AT1G50500.2	2907	2697.79	230	17.3116
AT1G50510.1	1379	1169.79	79	13.7131
AT1G50520.1	1754	1544.79	13	1.7088
AT1G50530.1	345	147.574	0	0
AT1G50560.1	1984	1774.79	2	0.228823
AT1G50570.1	1521	1311.79	153	23.6834
AT1G50575.1	1177	967.789	46	9.65149
AT1G50580.1	1347	1137.79	0	0
AT1G50590.1	933	723.789	18	5.04984
AT1G50600.1	2060	1850.79	333	36.5346
AT1G50603.1	102	12.9048	0	0
AT1G50610.1	2321	2111.79	0	0
AT1G50620.1	2223	2013.79	84	8.46998
AT1G50630.1	1660	1450.79	163	22.814
AT1G50640.1	1286	1076.79	351	66.1902
AT1G50650.1	525	317.433	0	0
AT1G50660.1	2928	2718.79	226	16.8791
AT1G50670.1	1048	838.789	333	80.6137
AT1G50680.1	1014	804.789	0	0
AT1G50690.1	877	667.789	0	0
AT1G50691.1	249	70.7559	0	0
AT1G50700.1	2063	1853.79	56	6.13402
AT1G50710.1	1669	1459.79	159	22.1169
AT1G50720.1	465	258.843	0	0
AT1G50730.1	2928	2718.79	182	13.5929
AT1G50732.1	550	341.74	19	11.2895
AT1G50740.1	788	578.789	259	90.865
AT1G50750.1	2691	2481.79	58	4.74548
AT1G50760.1	261	79.5553	0	0
AT1G50770.1	1899	1689.79	1	0.120167
AT1G50780.1	972	762.789	3	0.798609
AT1G50790.1	2439	2229.79	10	0.910654
AT1G50800.1	684	474.845	0	0
AT1G50820.1	1587	1377.79	0	0
AT1G50830.1	2672	2462.79	1	0.0824499
AT1G50840.1	3569	3359.79	142	8.5821
AT1G50870.1	1191	981.789	0	0
AT1G50880.1	840	630.789	0	0
AT1G50890.1	2877	2667.79	71	5.40411
AT1G50900.1	793	583.789	192.008	66.7852
AT1G50910.1	1927	1717.79	23.9921	2.83606
AT1G50920.1	2394	2184.79	541	50.2811
AT1G50930.1	790	580.789	0	0
AT1G50940.1	1389	1179.79	88	15.1459
AT1G50950.1	1782	1572.79	79	10.1994
AT1G50954.1	96	16.3721	0	0
AT1G50960.1	1011	801.789	0	0
AT1G50970.1	1710	1500.79	129	17.4537
AT1G50980.1	1113	903.789	0	0
AT1G50990.1	1524	1314.79	0	0
AT1G51000.1	219	51.4934	0	0
AT1G51010.1	249	70.7559	0	0
AT1G51020.1	719	509.845	1	0.398271
AT1G51030.1	463	256.869	0	0
AT1G51035.1	228	57.1749	1	3.5515
AT1G51040.1	1578	1368.79	0	0
AT1G51055.1	486	279.142	1	0.727431
AT1G51060.1	674	464.845	175	76.4445
AT1G51070.2	1187	977.789	199	41.3262
AT1G51080.1	1009	799.789	16	4.0622
AT1G51090.1	767	557.845	48	17.4721
AT1G51100.1	886	676.789	44	13.2013
AT1G51110.1	1462	1252.79	399	64.6714
AT1G51120.1	1059	849.789	0	0
AT1G51130.1	1559	1349.79	27	4.06177
AT1G51140.1	1625	1415.79	72	10.3265
AT1G51150.1	660	450.891	0	0
AT1G51160.1	845	635.789	313	99.9651
AT1G51170.1	1435	1225.79	33	5.46658
AT1G51172.1	2046	1836.79	0	0
AT1G51190.1	2136	1926.79	0	0
AT1G51200.1	1035	825.789	1906	468.674
AT1G51210.1	1302	1092.79	0	0
AT1G51220.1	1303	1093.79	0	0
AT1G51230.1	409	205.398	0	0
AT1G51240.1	384	182.254	0	0
AT1G51250.1	672	462.845	0	0
AT1G51260.1	1344	1134.79	0	0
AT1G51270.3	2028	1818.79	62	6.92192
AT1G51290.1	1134	924.789	0	0
AT1G51300.1	639	430.111	0	0
AT1G51310.1	1769	1559.79	71	9.24293
AT1G51320.1	1128	918.789	0	0
AT1G51330.1	582	373.421	0	0
AT1G51340.2	1870	1660.79	13	1.58945
AT1G51350.1	2441	2231.79	66	6.00493
AT1G51355.1	750	540.845	34	12.7651
AT1G51360.1	717	507.845	64	25.5897
AT1G51370.1	1707	1497.79	40	5.42284
AT1G51380.1	1452	1242.79	25	4.0847
AT1G51390.1	1252	1042.79	77	14.9938
AT1G51400.1	560	351.637	914.302	527.974
AT1G51402.1	500	292.737	20.6975	14.3568
AT1G51405.1	1464	1254.79	7	1.13278
AT1G51410.1	978	768.789	0	0
AT1G51420.1	1356	1146.79	0	0
AT1G51430.1	893	683.789	140	41.5741
AT1G51440.1	1782	1572.79	11	1.42017
AT1G51450.1	1858	1648.79	45	5.54198
AT1G51460.1	2285	2075.79	7	0.68475
AT1G51470.1	1713	1503.79	0	0
AT1G51480.1	2826	2616.79	0	0
AT1G51490.1	1455	1245.79	0	0
AT1G51500.1	2342	2132.79	647	61.599
AT1G51510.1	979	769.789	483	127.407
AT1G51520.2	1971	1761.79	16	1.84409
AT1G51530.2	1217	1007.79	2	0.402975
AT1G51538.1	2091	1881.79	5	0.539531
AT1G51540.1	1542	1332.79	155.867	23.747
AT1G51550.1	2058	1848.79	102.133	11.2175
AT1G51560.1	1523	1313.79	119	18.3924
AT1G51570.1	2519	2309.79	562	49.4062
AT1G51580.1	1954	1744.79	200	23.2758
AT1G51590.1	2040	1830.79	297	32.9409
AT1G51600.1	1665	1455.79	90	12.5534
AT1G51610.1	2045	1835.79	248	27.4313
AT1G51620.2	1230	1020.79	19	3.7795
AT1G51630.1	1652	1442.79	282	39.6884
AT1G51640.1	2092	1882.79	57	6.14738
AT1G51650.1	566	357.566	418	237.376
AT1G51660.1	1625	1415.79	147	21.0832
AT1G51670.1	960	750.789	4	1.08183
AT1G51680.1	2029	1819.79	2667	297.591
AT1G51690.3	2336	2126.79	443	42.2957
AT1G51700.1	1120	910.789	141	31.4354
AT1G51710.1	1685	1475.79	258	35.4987
AT1G51720.1	2469	2259.79	201	18.0611
AT1G51730.1	1229	1019.79	261	51.9694
AT1G51740.1	1265	1055.79	90	17.3094
AT1G51745.1	2493	2283.79	81	7.20188
AT1G51760.1	1684	1474.79	404	55.6248
AT1G51770.1	1351	1141.79	1	0.177841
AT1G51780.1	1531	1321.79	0	0
AT1G51790.1	2960	2750.79	51	3.7647
AT1G51800.1	2877	2667.79	64	4.87131
AT1G51805.1	2964	2754.79	503	37.0763
AT1G51810.1	2666	2456.79	0	0
AT1G51820.1	2658	2448.79	18	1.49258
AT1G51823.1	144	17.533	0	0
AT1G51830.1	2082	1872.79	0	0
AT1G51840.1	659	449.891	0	0
AT1G51850.1	2715	2505.79	3	0.243105
AT1G51860.1	2673	2463.79	4	0.329666
AT1G51870.1	2514	2304.79	0	0
AT1G51880.1	2643	2433.79	0	0
AT1G51890.1	2775	2565.79	1	0.07914
AT1G51900.1	2325	2115.79	0	0
AT1G51910.1	2631	2421.79	0	0
AT1G51913.1	345	147.574	0	0
AT1G51915.1	417	213.057	0	0
AT1G51920.1	237	62.7834	0	0
AT1G51930.1	399	195.968	0	0
AT1G51940.1	2321	2111.79	212	20.3846
AT1G51950.1	1539	1329.79	188	28.7073
AT1G51960.1	1056	846.789	0	0
AT1G51965.1	1953	1743.79	66	7.68541
AT1G51970.1	375	174.024	0	0
AT1G51980.1	1967	1757.79	616	71.1592
AT1G51990.1	1092	882.789	0	0
AT1G52000.1	2451	2241.79	87	7.88028
AT1G52030.2	2465	2255.79	68	6.12107
AT1G52040.1	1681	1471.79	27	3.72508
AT1G52050.1	1145	935.789	0	0
AT1G52060.1	969	759.789	0	0
AT1G52070.1	1224	1014.79	0	0
AT1G52080.1	2319	2109.79	23	2.21363
AT1G52100.1	1554	1344.79	0	0
AT1G52110.1	1848	1638.79	0	0
AT1G52120.1	1573	1363.79	0	0
AT1G52130.1	1452	1242.79	0	0
AT1G52140.1	891	681.789	81	24.1242
AT1G52150.2	3433	3223.79	1020	64.2467
AT1G52155.1	1222	1012.79	29	5.81428
AT1G52160.1	2889	2679.79	55	4.16753
